id	GSM3374350_response	GSM3374352_response	GSM3374356_response	GSM3374362_response	GSM3374366_response	GSM3374368_response	GSM3374369_response	GSM3374370_response	GSM3374386_response	GSM3374396_response	GSM3374401_response	GSM3374412_response	GSM3374413_response	GSM3374414_response	GSM3374415_response	GSM3374353_non	GSM3374354_non	GSM3374355_non	GSM3374357_non	GSM3374358_non	GSM3374359_non	GSM3374360_non	GSM3374361_non	GSM3374363_non	GSM3374364_non	GSM3374365_non	GSM3374367_non	GSM3374371_non	GSM3374372_non	GSM3374373_non	GSM3374374_non	GSM3374375_non	GSM3374376_non	GSM3374377_non	GSM3374378_non	GSM3374379_non	GSM3374380_non	GSM3374381_non	GSM3374382_non	GSM3374384_non	GSM3374387_non	GSM3374388_non	GSM3374392_non	GSM3374394_non	GSM3374398_non	GSM3374400_non	GSM3374402_non	GSM3374403_non	GSM3374404_non	GSM3374405_non	GSM3374406_non	GSM3374407_non	GSM3374408_non	GSM3374409_non	GSM3374410_non	GSM3374411_non
Myeloids_CD109	1440.28389754105	1369.83266433215	1285.9330289277	1446.35628385038	1446.65784462709	1241.60964565785	1227.62551062285	588.255912380889	1589.12848550704	1277.90151744974	859.734843800691	1368.02681014798	1377.61621922356	609.332285341576	856.889761314095	1224.86107059493	1488.35680897419	1483.39929016609	654.499169897309	1358.22525396752	562.608712667507	1307.47702725576	556.178685745796	754.303879078793	903.486710750361	588.343959223855	752.498024894624	638.088866889033	703.81565188479	536.54644995044	572.16265578807	691.948242002405	626.080860404489	565.152234377397	742.696468714164	1319.34443713815	670.404243674346	1425.60956115519	1389.10511182767	612.096725369494	1032.5025619328	1767.60402045715	773.576326574312	612.698284627538	762.087433970205	662.372732196387	924.625532994254	837.901433899285	549.692771562031	1270.02795515066	829.71301169719	915.698722997534	1479.51804582044	595.449311629562	1228.22706988089	1253.61765214239
Myeloids_PRRX1	3064.01218144777	1566.62100521476	2778.62676900209	2887.19725407011	2948.30147956907	2920.5488128995	2538.95109994982	1083.40349913841	3282.97976823849	2681.49773322786	1659.33216206572	2928.5276576465	3106.86071976615	1430.43230039718	1572.3543442946	2222.79797658645	3423.72383865191	2906.45669459165	1096.65561709111	2691.85899690519	1056.3504324002	1635.00447552936	1176.00081919009	2594.79540305912	2628.87297457392	1343.66452830029	1190.75663134492	1245.59373249473	1246.60093445422	1142.38099013646	1243.22182534223	1201.33486091647	2591.41629394713	1028.73221265065	1445.57602325705	2756.93544384404	2670.98689770292	1280.67850596902	2549.52932952137	1087.9573637522	1333.30326462296	3725.12114986045	1408.74097523914	1322.79242909801	1179.70941690056	1279.13993706007	2593.78820109963	1836.06102295876	1148.97552276654	2793.77049186195	1558.26222598675	2067.14730244035	3301.69299355944	2085.76250388349	2627.33440566497	1826.58965560171
Myeloids_FAM20C	1536.64865167766	1488.83342220147	1400.86430055525	1298.02622066281	1552.22781507867	1527.82899128414	1505.29827689995	971.71132504927	1548.02702559981	1340.84835484405	1139.2185831129	1484.08476445873	1483.11256617906	1437.98338312541	1127.43551152592	1491.15303753488	1540.34397570673	1517.26522445223	1020.50948758596	1416.81698593494	1030.48527118996	1206.33325726662	1102.27836193318	1342.49664966132	1417.95201887482	1369.24775472028	1101.89928092193	1123.91066300307	1263.00876966533	1037.68254573186	1118.9869992415	1117.85196630161	1053.97201603341	950.096986333158	1401.24338156651	1185.1197448254	1438.18360274623	1189.86840256815	1426.40053115925	994.805551179592	1422.8756826364	1564.33774465335	1099.56908748137	1139.01836349208	1213.80235661767	1311.79145732621	1184.14754654574	1150.3700395004	971.256268877441	1250.0232541951	1369.11623997793	1070.15122034461	1516.60295543934	1054.91000395015	1449.33505913373	1398.53410711469
Myeloids_FAM20A	211.29316666327	250.071692119379	200.867129350326	258.785992766342	268.268156668438	246.58392480541	265.24284876731	205.52125910076	236.115398520006	248.935907899938	224.773824670293	265.074635938253	261.744971155293	255.264850411202	221.831986488953	172.834626095334	252.399051813609	205.255771510168	210.604592386298	256.321387841381	216.028175700209	196.297247191536	251.238054555844	230.450417249003	199.040652337141	178.592207270468	164.935570059685	182.74488426303	261.681485294073	207.65972175364	170.351554246808	227.178744370111	216.308338844442	242.01404264662	179.79273850493	207.594144409008	253.310939864092	170.802866709649	182.684505078423	169.546480364429	174.64506837403	259.238902614412	194.381539976022	204.354896664296	168.174711592868	193.930133581376	228.401300533506	239.646929036459	203.219112444855	244.757447792224	209.548054956118	229.235551626571	256.369160969852	228.461679718114	253.376517208723	240.098335431106
Myeloids_ASPHD2	357.455419107561	325.792886676855	383.333795021779	355.635324735321	211.076655238899	379.990611975869	269.429807691041	236.020852873486	205.086663389917	337.333801749168	294.806156060346	443.858501821655	357.791657920782	303.603044832121	303.188415872183	487.911788325262	400.876733856848	360.109454275886	209.774629597509	206.902945230219	197.888806752898	183.545527901821	206.9483388234	185.291950288669	212.72611131117	281.888859493603	259.689905438516	276.240117617013	202.929480361681	205.501292349855	234.957783473686	209.566265522441	175.215809222924	205.414197297338	182.766323779576	421.542565443473	307.668018004707	211.24862092556	365.194237403854	285.232042539513	333.059535955951	262.00770179362	206.140138515498	304.241890997763	371.419314187455	193.922354586881	316.074573258748	295.990559235163	276.133632708438	305.004697712485	303.515949779604	366.684870634051	309.178407721164	383.267051427635	217.972820776482	309.350373407826
Myeloids_GPX8	2251.18440715731	1981.06634656133	2169.57857609891	1947.20020993993	1805.4188616453	1880.61911737062	2052.37536963425	2016.2023286887	2052.46588182876	1686.99688563539	1969.74621180058	2095.95548969571	2091.97770524843	1396.74847013734	1859.86740757952	1758.10542025593	2113.71489034491	1895.04569972231	1288.69520466709	2303.44329762402	1431.92676228013	1333.85564392764	1285.12695670937	1589.25643219207	1772.98956662751	1863.11961956038	1866.55610250112	1187.47701546056	1632.83655225354	1239.12279705975	1417.50017992844	1206.70950097382	1860.66169078816	1484.08127249776	1255.84671771707	1342.29992420312	1837.09276591126	1397.54275334599	1796.97458136982	2184.77060494626	1740.88415301735	2228.45685073676	1628.85876780626	1553.08339124652	2164.42111497604	1908.56225806808	1329.12929646811	1317.50531796859	1259.1644045542	1792.24823391028	1908.69406243836	1517.94740911916	2170.18340084541	1262.5311653058	1506.62727435841	1445.44332062591
Myeloids_PIK3R5	714.66874103162	715.067628258942	687.902500733836	607.741615024384	700.797753654367	708.304620750406	684.077303136665	556.461705538042	773.611274641412	566.678128897832	566.85759718406	680.309982308558	698.390335600654	708.532364421688	565.478412330797	711.045920453258	699.397958249806	719.28505230246	531.162530969404	606.44125971456	565.833398756895	552.890112341989	615.171950568202	624.492098137563	591.699441611274	619.142430991576	558.311545909248	560.046211403168	562.852931300661	559.085610472554	543.288590762315	561.771259425482	559.430204270162	606.869147831111	686.702784166801	580.030216556057	696.767774344863	578.482445582482	686.117408512332	548.210130183261	682.995631261486	701.816971920545	553.406685565561	570.362750554522	620.304835062613	577.16596376465	587.307992585684	575.543402508859	564.893036676328	691.587122390526	688.081969020064	699.706817418486	711.045602186075	681.270583239172	701.254588392061	587.080248914401
Myeloids_FAM65C	777.037490957537	762.218312250076	682.915979563351	582.748707611329	748.863724249395	742.210470737668	696.56348548797	571.536519526165	734.274455596098	749.624751944097	696.481902736085	677.830178538291	762.46729868851	769.941895347504	690.296825565262	621.301597978335	733.019717131904	716.383068905297	619.720499401443	749.523974680921	571.252988036746	637.938246204943	574.373189502131	674.860424420543	719.160398756615	704.127589658813	667.461474229907	609.046118731851	694.527302056119	580.626085985004	611.309019674061	558.734532383287	654.44250375396	544.111513742175	677.390675570662	667.136841323115	706.390490601023	648.596868685386	709.915288046285	545.071473274951	792.956536903253	740.55766000904	606.122905508792	654.543281017136	569.067620198551	743.678339612348	614.833817119324	624.078927829653	601.400431809124	714.801970328404	762.542945156868	722.831172432668	749.436226557095	660.09920772319	764.219950630941	716.36614739675
Myeloids_MRGPRF	1627.37697277967	1744.1784955265	1560.16040860558	1131.66755421049	1596.21209454917	1600.94006595124	1593.56861650258	1050.12520668127	1808.88019748733	1575.26401916329	1192.08207053096	1733.48293508846	1600.36510969401	1254.05793255275	1130.5990645468	1567.26098155798	1515.80214771608	1732.14621721971	1124.56698125809	1604.99946660963	1046.86817307913	1521.91652738525	937.693342792351	1607.64427196217	1429.15613130624	1142.15182677257	1172.05084461468	1070.29668422636	1080.58589345358	1022.34523608296	1077.30233322714	1139.6705918158	1512.27402406194	971.800224168216	1558.71823817136	1164.77168234652	1512.41128697092	1394.71875013322	1516.17932080106	1023.82702474655	1031.95606996862	1467.54949731611	1123.12481082387	1437.49849817577	1076.68059671446	1080.2087203686	1191.78354543218	1221.36108740919	1090.47817585884	1577.74525412005	1566.19249189429	1269.79349748846	1795.21988125193	1086.32310003776	1165.34663860375	1544.52265086776
Myeloids_DDX60L	2493.7419490809	2273.02617536245	2080.01638124739	1513.39371765255	2199.06103128618	2301.86435456752	1145.9843273713	1278.011324921	2590.74907737533	2369.20315072807	2400.81259695457	2127.51267029086	2260.45409725175	1054.14157170417	1585.51885300327	1543.85067145704	2199.98364694613	1631.52466231784	1260.44447096595	2053.91907970729	1319.38616588712	1363.50166316983	962.709679961431	1244.79366277935	1549.63124044663	1692.53038452107	1802.75513650944	1234.34716942585	1125.86824028929	1200.87256109632	1379.48912100474	1084.5872378003	951.605256812449	1037.04805873911	1307.94076000942	2131.00786911998	1368.49721732382	2188.06912760526	2287.73939051545	2373.05974250701	1453.45426508101	2317.72322424366	1142.24773215997	2097.58323520244	2363.42258173848	1274.36221618571	2093.93412646715	2064.36557306079	1685.27446194844	1584.8287591778	1642.43046371085	2183.07357345127	2319.64796135804	1311.43595883854	1581.24068667313	2138.95807616856
Myeloids_TWIST2	570.64041200418	597.495106318493	528.931851299558	383.577661376966	539.631247171239	511.411696292641	581.63764258705	275.544762450779	580.061384818487	419.818638070312	366.360530642522	487.077241838858	558.457973789314	539.667643230174	335.904567539593	520.900793782172	553.835142704293	584.099992856115	312.44145756285	490.444830679243	350.343855827485	449.693454700962	291.504617044856	501.126394751036	436.017565084019	326.485154841305	282.113934881095	291.310653575764	385.127380090524	309.092347830113	291.114583523685	346.586131611386	504.884118967135	280.880615460549	400.440725099871	436.997136368762	403.917710649664	466.9817207025	461.674461920176	283.205447557842	343.225158352351	543.847911897613	332.536978699208	374.391588159908	270.980858539187	385.090984031589	455.179432197498	481.025417980955	356.871433152991	537.790054968603	497.765421492001	436.429943901107	578.103235768899	383.249791828953	538.117924516616	585.993924312077
Myeloids_IFIT3	3575.75553371619	2790.37146341597	3965.05385194452	4311.86800789457	2916.11111788742	4137.08575141602	2575.95587409551	1816.89052121022	4634.41168685572	3859.09301130136	3837.24953503524	2303.13459613292	4159.82541304884	3977.56990685419	2214.32651720353	2457.79396826266	4069.91819219395	3138.91505617342	2004.29227152745	3615.62556024223	1953.56591503904	2902.07347010389	1953.50581030725	2880.21857953907	2298.94447258698	2496.21382802359	3897.51287106229	2434.12290077909	3704.43363917162	3645.12264310647	3831.64988698341	1844.014665968	2060.15969209587	1831.81360077832	2092.57473037901	3839.89234774546	4144.93149017699	2478.80258957865	3493.87377341772	3642.94756712235	2174.45649067748	3895.02471218546	1998.1003625049	1945.74580694418	2241.64852408365	2430.35084394471	3835.42194381779	3763.4333141235	2362.1342710848	2243.82360006777	2404.33613384687	2576.27086381549	3805.63517688558	2552.52551087262	3700.24351562568	2435.95049199654
Myeloids_MS4A14	523.829892898705	514.709023289018	525.062203929928	525.206153356804	543.344391625156	489.2223537705	506.926326583176	347.274128539839	609.48893569783	523.611700239748	368.499845723291	378.081662021863	490.343615801704	340.963272890965	389.409205173321	335.310292370734	509.704920999844	541.505214880202	320.61791073789	519.450934920787	379.404615658729	487.2507465976	339.763386550051	509.544314507532	363.856839321311	513.724842226381	344.181259335735	336.338279584595	346.152866508635	412.235235559925	341.537929051886	386.503146051965	366.474827245667	334.796189457984	498.874770876052	399.224818664765	484.03276015283	327.415633309171	364.630518440508	323.3499611741	370.655354964516	524.106338048843	325.608506998997	496.764819897982	482.832873811916	381.992716668063	338.213571198911	383.018951461738	353.695332636117	402.501399753408	507.700005702373	511.569332985156	519.490374024691	355.805283614188	380.542212977883	376.381447658922
Myeloids_GBP5	864.132366575642	945.594671111476	987.909227779442	978.493481559585	983.289820158432	1026.70903834629	956.78883624669	666.36641289178	975.386875002041	913.699772271434	753.241420218073	912.567163868357	737.392501637159	1011.15319960313	725.671832613841	791.472348596834	1047.07672012245	899.438211769069	646.721601999986	679.653006855026	656.104038211728	842.847315174391	713.522213210204	925.849391675072	712.389604807126	953.418979279303	784.427568482326	783.112261097201	684.322489290574	699.260652707838	739.558631958975	708.766934997887	676.612900821846	667.06071103757	745.417112050245	656.353483812134	1022.68576519804	937.570060698389	939.736191020206	756.61127718546	958.071757531906	973.614238727496	908.944494059118	757.894198470675	830.620451433691	805.10061476267	955.84306870742	971.464069085633	659.862660457909	811.247327353394	753.695220066767	783.068561478413	982.267471446323	787.731668718211	953.872779127998	755.66550964619
Myeloids_GAS2L1	673.475522735335	628.665357115262	680.353910120029	647.914815377654	741.141873216875	748.641216643297	687.258166670044	490.121976025634	627.068300634708	672.658712215261	551.538090663369	690.156476946534	730.257161179931	703.16428735376	594.288469358879	675.661036729178	616.75860632022	677.352175409773	631.009337560112	612.200230303759	709.614610053417	620.62969390614	451.073905551625	615.022743084011	589.877442346404	528.010120049786	680.072063741654	716.792931942887	583.177538012814	465.945548234326	594.570315737255	662.857622260523	364.498943232961	693.797212294605	497.596565327325	692.774482469298	681.50197868883	700.806337466786	675.046160134683	516.014557543205	605.612849163931	640.714058764377	668.961132395589	589.262565751909	586.875117832487	604.372882563759	595.718384306055	711.60446834236	644.473566797156	562.626029030445	587.691928352561	617.380692970985	637.512736999874	617.435324451689	569.536398664855	637.321685046144
Myeloids_PI3	44310.712485262	47325.3333775821	29593.2054686928	36278.8495637463	28930.8536948154	34125.2493579548	38088.2078807118	40086.274556818	29654.4356484289	30442.3758101401	29643.1850126667	23914.455080572	11267.0497292987	12096.8954491295	30656.3114353731	34972.1520832561	13277.5296071285	9918.92783688657	27170.5872311733	31002.5575408411	16543.341752204	28036.8947962775	23540.5463844074	29908.1799071768	14389.7415464124	42802.7956372445	17343.6704719374	10148.2975810621	31432.2471433507	25364.5560594482	47185.0374172844	31832.4032606719	10172.6720956345	33013.0374186709	46840.2374447909	37079.1782834797	43276.0541959497	9233.59619156019	42158.3164031531	6062.46194911791	44601.3124091737	11696.7393318083	9195.34588327307	18698.8681875818	5016.35765878837	43763.902019415	7982.84703018934	8337.07861572009	5130.29678608905	15236.6442717137	9907.67720112432	20350.7667452757	28483.0389610423	5476.46490450134	8072.04425392648	8747.53114949997
Stromalcells_NREP	2733.82071368589	2638.78380178234	2641.20046297252	2783.49646943634	2846.34339989742	2315.5307088407	2215.39577794342	2121.54929704829	2832.09075032779	2602.18536944512	2741.3353938698	2663.7288455952	2819.23362112738	2212.97911675324	2610.8821892044	2419.61023235221	2951.95142866654	2607.82973621384	2127.4712313317	2446.164041881	2160.51055144753	2150.02131430674	2166.86406602348	2331.54222290191	2237.92416056611	2095.36800079436	2356.89985508258	2182.02505118475	2456.7698948347	2127.53605456064	2212.1723783111	2176.38068441602	2575.82599933584	2185.0775041753	2190.45495111614	2353.91049136876	2471.42861595186	2597.64280886656	2094.5760714697	2189.08220541419	2128.00356570173	2946.97737085256	2725.17885416473	2200.99051078225	2260.45831913411	2198.74264527771	2686.26300416321	2616.25963614524	2308.01602865679	2747.61194586052	2626.79519581135	2614.88689044329	2849.93901495643	2120.99332780704	2624.54733030681	2637.9770633402
Stromalcells_PRCP	1017.11258014483	937.883632949763	859.615313446829	1726.55485622311	1268.67587144666	1394.61853084282	1336.85842974138	1795.03484045473	921.154337390824	1472.17058957967	1794.4898228922	1388.76158489366	1197.40858477628	1613.90887768419	1057.5581791114	1019.40846001774	1280.81400503605	1130.44150422477	1687.49374981452	1349.70047848507	1674.65170107084	1377.7683380296	1596.74088004973	1444.39944410558	1601.0159952196	1695.46593232031	1276.11560635474	1715.56160935906	1470.10965480435	1661.97830420058	1772.62342657643	1742.03532040327	1782.19271543504	1785.00627363338	1713.61801288838	1585.11190839288	1709.993185839	1390.58350758885	1757.53867941466	1662.08555120894	1714.00561815512	1183.9345209259	1732.41180217227	1502.49617170073	1747.81041668828	1395.35145044085	1807.90292613381	1685.50310021483	1263.22272389014	1423.19658605392	1457.24156912528	1341.02157543843	987.552812108549	1760.98985738337	1357.67266099086	1347.70982888538
Stromalcells_COL1A2	16020.4480558801	11611.8228299141	16733.6296043964	14327.0934516541	17538.8577747577	17642.0477101487	16737.4015097299	7984.77111138191	19495.3972908398	13162.5454040608	16136.5334929855	17828.0804549467	20594.6146850525	14235.0709013028	16991.133155547	10723.5334089531	19312.7837760787	13786.1478685472	11061.911258787	16202.6712508858	9855.67959379856	17023.4466527583	9954.01702686096	10353.1555336932	17138.0081253684	11509.5965614294	15243.7301442692	9773.22720276662	17735.3387039046	8881.10742371219	9377.10461484174	10410.9967041853	17966.0865704501	10153.4931530347	11385.9501190884	15957.2410662034	10443.3102013966	11956.6108895764	10157.2650583682	7651.85551313373	11247.944003585	20812.1284158571	16534.1534782227	11730.1489609907	9641.14354352372	11155.2022525429	17303.6698603148	16933.2919850549	8361.62459564656	18310.2854123524	8705.35605696391	8456.72608280525	18858.9288960515	10557.8716740067	18536.7473409381	8971.66557495841
Stromalcells_LOXL1	446.762362356676	453.475693365122	459.742247487566	504.345043234953	522.403988035863	490.536088992416	488.580105181996	448.802439568708	479.600520988102	448.505190294531	484.269534869972	499.430654406108	464.139137218422	414.218434959405	421.281669028644	476.921770081424	482.20763965112	450.019949518645	424.303050570502	508.544660856306	407.253054942714	445.012276464254	444.31168169999	479.29903179938	507.715611586274	414.794726469152	457.786263677147	488.825768826252	457.17369058547	413.475746142229	445.941377349265	518.439814787782	449.407845518877	418.356951689932	445.588567974002	452.075510533494	464.820725144771	408.701173441526	443.407828162788	421.688576954801	427.087428275265	488.675111284963	415.968520851827	418.614004014027	410.989302635367	471.615531341083	451.413798146271	415.147535844416	411.056986333415	470.071233251799	408.813682765167	439.495014946375	506.241277600417	419.226108013795	491.203648844737	439.277391746949
Stromalcells_PRKAR2B	322.359894285988	636.80607187619	549.460651806962	565.787333307043	648.895677820418	796.423536004909	604.566035693491	307.713259831395	604.308665258027	556.456147835779	550.850815321878	826.420785287335	547.24985858287	338.814663950382	429.365320892275	573.802724640466	296.002021880259	674.70335061985	299.362624854484	343.382762435976	543.695172751365	370.91101194476	312.836896616232	545.181118131585	330.862334325127	575.805685340964	330.690236090989	329.300072576073	328.6316563963	352.550117363536	336.863123151963	327.089279351981	325.020538900696	386.099626825557	428.735098589529	326.916601523387	384.405456462603	664.714515003961	848.229053751217	323.534593520476	527.873839062284	395.359746086791	336.468124887391	551.022913556016	385.642355392501	320.092635947556	324.892727824388	336.29556860489	316.561037719688	516.162601111148	542.520473516877	536.721616950577	545.053307055277	323.818485612272	548.792235627189	569.154706023539
Stromalcells_VASH1	545.05798256624	556.988116795372	530.170933658295	507.077260968553	559.67901629913	516.343847351704	383.947091060476	370.096787557958	533.472343022677	428.04310139818	491.354624912312	481.344955310178	524.583576080538	521.796768039412	403.612562537062	524.630118723391	596.741725206735	526.96860103709	420.149874198288	512.233998487562	377.76043457681	415.520639247397	452.560132409395	450.512789567922	404.996647578393	378.032156087924	389.791964240846	411.307649899003	376.943929154897	366.404375214286	362.109485269476	408.474299215023	378.510803856231	371.971294592654	403.021378527316	368.02248648579	463.072338863833	415.598611720625	403.273804967668	376.300372492611	393.754792144165	567.980791389949	416.848464833907	367.209698073839	398.911529663174	502.729085934232	456.580711820939	448.177115213643	389.406617109844	516.935031361451	518.319116402782	528.921080545013	562.239533626475	503.114433065235	564.38667352215	497.269559884864
Stromalcells_MAOB	352.559452929992	538.368676703806	466.650733991925	340.939899980337	490.599165357093	408.60011515097	420.199155622971	497.10860568292	571.247329534478	480.525687362214	341.00755730242	565.218941189047	542.903709282407	349.214703738293	461.876666661604	538.190163839984	466.760738502553	556.675435446827	330.326809309019	474.676838097842	328.52942546676	340.998632345413	298.740449256399	490.873695230415	332.981453196503	366.333459962087	299.199469735143	306.719994714803	357.204414434994	356.522948207801	300.30160099197	349.197707045458	289.336873855983	346.856406566792	319.663880123963	347.503756827475	317.29465015323	474.609180775758	462.198706262181	465.535825036303	422.082516767204	474.667913140835	298.733962684409	384.642278485755	300.920377426599	333.091457707131	490.192229003222	486.228733725414	463.996090104441	508.914470452751	482.866987840879	482.883984533715	481.173037622896	363.439324887498	414.383478923722	530.685892375776
Stromalcells_COL16A1	1182.86010465636	1214.96962151622	982.335729073799	1224.34653017386	1246.01790412483	1143.91604304262	728.63858949217	689.29988311729	1389.83211431141	1119.84678388227	1176.56995522075	1552.96850022558	1138.85951710911	695.817707437835	677.30657593382	1150.29272811529	1173.40764419192	1179.2530932121	810.255382495161	1231.23505286121	677.513809182075	1128.47980249829	640.201741769953	1152.76572069317	1116.32646334563	671.968756847973	716.609381997951	760.494600838763	697.461888851886	644.018458870662	803.159626559561	722.094934543288	661.85144266817	653.724424848368	1143.77490379475	1191.61913157361	686.315054615416	713.140266165757	674.004781820836	1238.58930830028	684.384496431652	1364.21982662397	806.678355392788	698.290700015713	665.371763204814	697.882803875637	819.49318142468	737.144110896154	666.58252664063	989.221438638926	1151.93690952934	720.961355433933	1167.61528684322	689.441022365159	1140.79007529287	728.385083978899
Stromalcells_LRRC17	213.290045096707	212.203461727013	201.94149885026	198.372204714198	229.264218944017	138.08992254287	210.67367202799	150.271122651457	251.172118238664	215.383485711595	197.561705373554	136.439865638642	225.869055738746	133.971255222919	153.183674561446	164.507948606952	143.840727148555	222.024175059679	131.60912994835	202.153869055727	131.32366312989	161.840894724785	129.775878515387	211.503872566645	200.022261618426	127.307440087552	129.056498828214	130.467379643621	195.903594298475	125.725546483275	171.348102910798	148.741332952433	149.571533491089	129.687044383916	126.665591739309	159.709713299323	151.357706021151	218.967108897659	191.619383459472	127.124116908139	135.629366297998	222.283900723123	156.85144664269	179.536717703306	124.064240026433	153.451146636039	153.260338019728	140.221529980171	192.399718719177	205.773066224111	218.435877156403	191.708217590943	237.167366918064	127.878672031314	140.009159774704	216.697907241278
Stromalcells_PCDH17	524.18533480674	410.397246459397	398.806944246532	245.792023746084	429.569774644671	235.990121773428	353.709491608544	169.564563711453	518.634313834386	187.62412950077	413.509595378957	447.334917639489	508.778003656326	416.420387533826	425.02542125721	271.790110241397	474.027355375244	248.522082679977	180.464411123607	531.76014867314	173.582585227726	359.118195361288	360.195019910011	170.673233221273	375.687130219432	224.399819560564	242.013262847857	184.711070675319	250.618296571242	179.969460725498	215.752831496732	194.957294433344	380.014244860548	182.74040904201	209.369640939857	358.936033935055	362.031254186738	185.787895224042	386.488043772808	205.243957350171	345.080357907242	522.396834599664	422.929207365946	255.162649958702	201.280005533463	268.909771437246	354.871535809576	391.417262153219	207.646823393775	420.199148432053	212.080919086839	376.541125239362	506.741907088896	239.102470692988	439.810359429594	331.28160281172
Stromalcells_FOXF1	1401.03861360265	1342.88151072187	1298.25691367368	1143.06715287169	1379.80940702551	1537.98074858379	1381.71873085568	1064.86623980453	1464.49495550489	1293.43681842286	1403.06478187929	1411.30584387043	1360.27748589277	1179.99504917533	1145.4319405984	1449.83851219463	1047.47165970839	1378.5766123986	1006.07761514247	1141.85390795467	1178.01299753142	1164.22060867947	1031.53592585451	1140.86618745781	1425.06801360648	1034.99629873515	1137.27432093748	1160.24872367704	1364.03496652965	1019.85911117911	1181.9043730055	1250.02415434445	1390.49089806194	1020.62409707887	1360.06308152722	1160.46312804259	1174.93559628013	1409.40076001465	1400.46738469831	1004.18476062796	1247.28601755857	1370.55048637737	1098.4425558235	1165.34425943881	1134.6952186079	1211.49148602025	1190.67654021176	1203.25042402911	1001.48753389388	1334.50957645808	1374.74995413031	1377.8273553816	1156.21712712705	1020.13666749378	1402.34974498142	1166.46503109424
Stromalcells_CILP	324.490117953785	564.693659852436	381.07171010659	232.878782195421	538.398059883031	455.743942080588	465.696993346191	254.167181416145	623.352226562668	505.871606581925	326.43742370991	523.45252291191	516.274105910441	445.786306419847	404.109072469879	471.139505263713	270.71970546577	630.322140903547	360.74755009292	467.074705640571	260.393901265589	292.964082357499	264.279413727909	502.358002926824	227.742360846179	231.206683622342	217.968551112008	254.885250758072	252.789469121765	250.520540354005	233.792666933275	330.066172853662	382.101852113479	310.544998687484	219.297035379081	258.231981039287	204.507092454695	477.186937952335	447.037038754288	241.099428870741	239.764106889009	525.883489277023	265.137448139693	467.792774982498	243.313246590672	242.836417856162	478.044972364119	483.627229690196	473.301425490015	556.203222201928	482.953656733673	593.78132830282	289.450478702398	270.046132509246	463.428064578431	522.607699253824
Stromalcells_COL6A2	5347.41129877508	5042.69360080047	4076.38728674542	5812.9584550945	7080.24169105779	5061.05101241502	5402.82435772235	2366.77962945134	4835.45934564711	3968.9998188661	3268.22316634091	4902.49163932793	5473.33046170686	4713.96636167174	2358.91557526705	5242.13554193552	6203.21971147861	5238.14082258203	3403.23200705903	6151.83307633691	4706.0457132875	5021.90657474605	4855.92385687493	5699.68937347971	6180.58447998411	2540.81620031204	2388.40203753357	2559.17361192659	3962.81940282154	2451.53186583617	2354.0464563865	2845.53389828664	2900.94695723391	2389.35061705399	4890.279438022	4913.12579063355	4971.33060702579	1819.67085186381	2168.63784253389	2076.48689008092	2146.89808343055	4860.79297575548	2333.58194515868	2212.0889611833	2302.94215464948	2204.16831279907	2740.25814144709	2411.24839014511	2324.86930849534	4133.87261489856	2714.63702300131	2400.6142388395	6387.36759697258	2469.45320653735	2962.71868666216	2520.02917425761
Stromalcells_RGL1	842.771910707525	973.776896468484	942.032007999132	513.433192137256	875.793260958259	910.484156935329	721.676798691611	495.043550825932	954.023057907759	883.249966358166	745.254301164648	741.892984586247	960.25896749519	899.361988970316	758.622090592058	917.99046495863	884.030136940337	985.421347735535	501.650280477155	638.841238485535	597.583012252724	588.181323417284	507.378627469492	654.173090515514	531.463692537623	523.70878661899	610.650626663171	833.370221872086	677.630335124087	604.010466529709	490.47656352841	482.529470192646	638.061067903364	463.84071430865	719.950778892964	668.234579206307	837.55491371746	791.38752491756	768.897685073792	529.651679842143	703.985253345369	961.688232433457	491.430523426198	630.604362503458	546.198626462758	665.640273027048	572.28773151495	635.624089162962	613.137102871861	817.476629969751	855.839525117973	858.326001326663	968.7527047475	496.704086131445	774.840578296945	880.812987617764
Stromalcells_NFATC1	445.055709346988	413.862801312722	405.88420061642	435.17450694024	440.708091891975	435.777767876489	426.926327618919	350.295844495756	420.741740689462	406.96916711054	310.77500998888	457.405391792025	315.323296522661	328.044516469364	398.97233665682	405.73554391888	417.08371947264	401.450868213901	316.55691971432	442.676165569117	303.234667554242	401.1872573851	345.365520480269	448.098134018785	435.017377925707	432.562396305853	346.811434444722	412.096129226186	315.4719532202	290.374982041684	287.66112669475	311.038620817681	384.990715444181	312.418273648674	443.045241990488	388.470371243357	437.223681840942	276.580896999586	366.976617341235	355.944233951732	306.928150492999	430.735094182798	319.347997417988	323.450553916502	344.76225954402	317.86734703384	326.671472076421	355.685360224651	313.011407152808	418.456763865584	336.413108052875	334.891497353174	425.303744749394	366.760003446464	409.760244814207	336.514080222699
